id,Actual,Predicted
288.0,4.0,4.0
723.0,4.0,4.0
377.0,4.0,4.0
920.0,5.0,4.0
1123.0,3.0,4.0
1041.0,4.0,4.0
467.0,4.0,4.0
1398.0,5.0,4.0
5.0,4.0,4.0
1388.0,4.0,4.0
85.0,4.0,4.0
61.0,4.0,4.0
946.0,5.0,4.0
371.0,4.0,4.0
1460.0,4.0,4.0
194.0,4.0,4.0
1208.0,4.0,4.0
872.0,4.0,4.0
171.0,4.0,4.0
704.0,4.0,4.0
17.0,4.0,4.0
91.0,4.0,4.0
1305.0,4.0,4.0
1147.0,4.0,4.0
1155.0,5.0,4.0
92.0,4.0,4.0
831.0,4.0,4.0
989.0,4.0,4.0
323.0,4.0,4.0
105.0,5.0,4.0
1298.0,3.0,4.0
127.0,4.0,4.0
1318.0,4.0,4.0
729.0,4.0,4.0
891.0,4.0,4.0
231.0,4.0,4.0
37.0,4.0,4.0
899.0,3.0,4.0
1408.0,5.0,4.0
1192.0,4.0,4.0
606.0,4.0,4.0
221.0,3.0,4.0
615.0,4.0,4.0
1433.0,4.0,4.0
458.0,5.0,4.0
717.0,3.0,4.0
1046.0,4.0,4.0
843.0,4.0,4.0
599.0,4.0,4.0
1379.0,4.0,4.0
496.0,5.0,4.0
11.0,4.0,4.0
1476.0,4.0,4.0
90.0,3.0,4.0
1068.0,4.0,4.0
1493.0,5.0,4.0
364.0,4.0,4.0
1415.0,5.0,4.0
1463.0,4.0,4.0
339.0,4.0,4.0
141.0,5.0,4.0
1451.0,3.0,4.0
1327.0,4.0,4.0
857.0,4.0,4.0
1012.0,5.0,4.0
568.0,3.0,4.0
174.0,4.0,4.0
800.0,4.0,4.0
1395.0,3.0,4.0
347.0,4.0,4.0
345.0,4.0,4.0
1090.0,4.0,4.0
712.0,3.0,4.0
725.0,4.0,4.0
577.0,3.0,4.0
1490.0,4.0,4.0
1369.0,4.0,4.0
976.0,5.0,4.0
138.0,4.0,4.0
1003.0,4.0,4.0
454.0,4.0,4.0
441.0,4.0,4.0
52.0,4.0,4.0
1513.0,4.0,4.0
531.0,4.0,4.0
1254.0,4.0,4.0
710.0,4.0,4.0
463.0,4.0,4.0
158.0,4.0,4.0
508.0,4.0,4.0
160.0,4.0,4.0
1140.0,4.0,4.0
87.0,4.0,4.0
760.0,4.0,4.0
386.0,4.0,4.0
1075.0,4.0,4.0
1374.0,4.0,4.0
129.0,4.0,4.0
519.0,5.0,4.0
759.0,4.0,4.0
241.0,4.0,4.0
1406.0,5.0,4.0
362.0,4.0,4.0
532.0,4.0,4.0
378.0,4.0,4.0
918.0,4.0,4.0
713.0,1.0,4.0
151.0,4.0,4.0
868.0,4.0,4.0
