id,Actual,Predicted
1259.0,4.0,4.0
1138.0,3.0,4.0
766.0,5.0,4.0
811.0,4.0,4.0
143.0,4.0,4.0
1375.0,5.0,4.0
373.0,4.0,4.0
706.0,4.0,4.0
1311.0,4.0,4.0
338.0,4.0,4.0
251.0,3.0,4.0
363.0,4.0,5.0
64.0,2.0,4.0
155.0,4.0,4.0
2.0,4.0,4.0
784.0,5.0,4.0
1373.0,4.0,4.0
962.0,5.0,4.0
27.0,4.0,4.0
856.0,4.0,4.0
876.0,5.0,5.0
464.0,4.0,4.0
34.0,3.0,4.0
792.0,5.0,4.0
45.0,4.0,4.0
607.0,4.0,4.0
738.0,4.0,4.0
102.0,4.0,4.0
1194.0,5.0,5.0
446.0,4.0,4.0
18.0,4.0,4.0
233.0,4.0,4.0
319.0,4.0,4.0
845.0,4.0,4.0
780.0,4.0,4.0
1565.0,5.0,5.0
903.0,3.0,4.0
748.0,4.0,4.0
547.0,3.0,4.0
671.0,5.0,4.0
1154.0,4.0,4.0
276.0,4.0,4.0
346.0,4.0,4.0
1526.0,4.0,4.0
1085.0,4.0,4.0
511.0,4.0,4.0
126.0,3.0,4.0
382.0,4.0,4.0
525.0,4.0,4.0
1431.0,5.0,5.0
1548.0,4.0,4.0
1034.0,4.0,4.0
342.0,4.0,4.0
1093.0,4.0,4.0
1351.0,4.0,4.0
1087.0,4.0,4.0
993.0,5.0,4.0
919.0,3.0,4.0
1228.0,4.0,4.0
189.0,4.0,4.0
648.0,5.0,4.0
631.0,4.0,4.0
468.0,4.0,4.0
1509.0,4.0,4.0
1199.0,4.0,4.0
669.0,4.0,5.0
1464.0,5.0,5.0
1569.0,4.0,4.0
1271.0,3.0,4.0
682.0,4.0,4.0
413.0,5.0,4.0
629.0,4.0,4.0
316.0,5.0,4.0
474.0,4.0,4.0
16.0,4.0,4.0
1206.0,5.0,4.0
1516.0,4.0,4.0
700.0,4.0,4.0
722.0,4.0,4.0
391.0,4.0,4.0
1144.0,4.0,4.0
414.0,3.0,4.0
1257.0,3.0,4.0
1179.0,1.0,4.0
1057.0,4.0,4.0
1018.0,4.0,4.0
507.0,5.0,3.0
145.0,4.0,4.0
471.0,4.0,4.0
114.0,3.0,4.0
259.0,3.0,4.0
185.0,4.0,4.0
734.0,5.0,4.0
995.0,4.0,4.0
170.0,3.0,4.0
1556.0,4.0,4.0
322.0,2.0,4.0
1268.0,4.0,4.0
215.0,4.0,4.0
1510.0,4.0,4.0
763.0,4.0,4.0
1216.0,4.0,4.0
680.0,4.0,4.0
818.0,4.0,4.0
1024.0,4.0,4.0
110.0,4.0,4.0
475.0,4.0,4.0
854.0,4.0,4.0
220.0,4.0,4.0
1360.0,3.0,4.0
1309.0,5.0,4.0
510.0,5.0,4.0
1299.0,3.0,4.0
1037.0,4.0,4.0
1212.0,4.0,4.0
684.0,4.0,4.0
929.0,5.0,4.0
806.0,4.0,4.0
636.0,4.0,4.0
805.0,4.0,4.0
927.0,4.0,4.0
1088.0,4.0,4.0
593.0,4.0,4.0
992.0,4.0,4.0
191.0,4.0,4.0
177.0,4.0,4.0
1157.0,5.0,4.0
451.0,4.0,4.0
987.0,5.0,4.0
71.0,4.0,4.0
1132.0,4.0,4.0
1020.0,4.0,4.0
1013.0,5.0,4.0
1185.0,4.0,4.0
1402.0,5.0,4.0
1163.0,5.0,4.0
799.0,4.0,4.0
