id,Actual,Predicted
49.0,4.0,4.0
438.0,5.0,4.0
1564.0,4.0,4.0
630.0,4.0,4.0
1304.0,4.0,4.0
1287.0,4.0,4.0
953.0,4.0,5.0
576.0,4.0,4.0
1274.0,4.0,4.0
1180.0,5.0,4.0
31.0,4.0,4.0
598.0,3.0,3.0
153.0,5.0,4.0
1126.0,3.0,4.0
301.0,4.0,4.0
497.0,4.0,4.0
332.0,4.0,4.0
571.0,4.0,4.0
336.0,4.0,4.0
1211.0,5.0,5.0
1314.0,3.0,4.0
405.0,4.0,4.0
988.0,5.0,4.0
575.0,4.0,4.0
1470.0,4.0,4.0
55.0,4.0,4.0
207.0,4.0,4.0
264.0,3.0,3.0
848.0,4.0,4.0
352.0,4.0,4.0
1137.0,4.0,4.0
728.0,4.0,4.0
437.0,5.0,4.0
1111.0,3.0,3.0
1204.0,3.0,4.0
150.0,4.0,4.0
686.0,4.0,4.0
359.0,4.0,4.0
390.0,4.0,4.0
839.0,4.0,4.0
565.0,5.0,5.0
284.0,3.0,4.0
166.0,5.0,4.0
930.0,5.0,5.0
802.0,5.0,4.0
1222.0,4.0,4.0
741.0,4.0,4.0
399.0,4.0,4.0
917.0,3.0,3.0
1326.0,4.0,3.0
583.0,5.0,4.0
349.0,4.0,4.0
793.0,4.0,4.0
676.0,4.0,4.0
384.0,4.0,3.0
578.0,5.0,5.0
991.0,4.0,4.0
249.0,4.0,4.0
769.0,4.0,5.0
1263.0,4.0,4.0
902.0,4.0,4.0
186.0,4.0,4.0
42.0,4.0,4.0
1095.0,4.0,4.0
1563.0,5.0,4.0
596.0,5.0,4.0
372.0,4.0,3.0
541.0,3.0,4.0
1484.0,3.0,3.0
418.0,4.0,4.0
1168.0,4.0,4.0
1121.0,5.0,4.0
570.0,4.0,4.0
83.0,4.0,4.0
290.0,4.0,4.0
589.0,4.0,4.0
311.0,3.0,4.0
435.0,4.0,4.0
1505.0,4.0,4.0
478.0,4.0,4.0
48.0,3.0,4.0
789.0,4.0,4.0
1145.0,5.0,5.0
295.0,3.0,4.0
148.0,4.0,4.0
580.0,4.0,4.0
579.0,5.0,5.0
934.0,4.0,4.0
254.0,4.0,4.0
278.0,4.0,4.0
1514.0,4.0,4.0
809.0,4.0,4.0
1319.0,4.0,4.0
612.0,4.0,4.0
743.0,4.0,4.0
1183.0,5.0,5.0
274.0,4.0,4.0
549.0,3.0,4.0
70.0,4.0,4.0
1446.0,3.0,3.0
1026.0,4.0,4.0
397.0,5.0,4.0
417.0,3.0,4.0
326.0,5.0,4.0
505.0,4.0,4.0
172.0,4.0,4.0
124.0,5.0,4.0
707.0,3.0,3.0
822.0,4.0,4.0
1438.0,4.0,5.0
200.0,2.0,4.0
967.0,4.0,4.0
291.0,5.0,4.0
754.0,4.0,4.0
1567.0,4.0,4.0
1207.0,5.0,4.0
985.0,4.0,4.0
1312.0,5.0,3.0
1467.0,3.0,4.0
262.0,3.0,4.0
1032.0,2.0,2.0
348.0,4.0,5.0
1217.0,2.0,2.0
333.0,4.0,4.0
1218.0,5.0,4.0
318.0,4.0,4.0
829.0,4.0,3.0
1357.0,4.0,4.0
1427.0,4.0,4.0
1200.0,4.0,4.0
1267.0,4.0,4.0
983.0,3.0,4.0
1288.0,4.0,4.0
287.0,4.0,4.0
703.0,4.0,3.0
190.0,5.0,4.0
111.0,4.0,4.0
