id,Actual,Predicted
667.0,4.0,4.0
374.0,3.0,3.0
1532.0,4.0,4.0
653.0,5.0,5.0
376.0,5.0,4.0
57.0,4.0,4.0
584.0,4.0,4.0
1378.0,4.0,4.0
97.0,3.0,3.0
245.0,4.0,3.0
948.0,5.0,4.0
1177.0,4.0,4.0
229.0,4.0,4.0
1266.0,5.0,5.0
974.0,4.0,4.0
1172.0,4.0,4.0
1009.0,3.0,4.0
506.0,3.0,3.0
1358.0,5.0,4.0
350.0,4.0,4.0
1064.0,4.0,3.0
559.0,4.0,5.0
1109.0,3.0,4.0
238.0,4.0,4.0
605.0,4.0,5.0
1282.0,4.0,4.0
459.0,4.0,5.0
1507.0,5.0,4.0
218.0,4.0,4.0
1187.0,4.0,4.0
1542.0,4.0,3.0
545.0,3.0,4.0
344.0,4.0,4.0
1412.0,4.0,4.0
95.0,3.0,4.0
500.0,4.0,4.0
1249.0,4.0,4.0
77.0,4.0,4.0
228.0,4.0,3.0
247.0,4.0,4.0
201.0,4.0,5.0
469.0,3.0,4.0
1554.0,4.0,4.0
1011.0,4.0,4.0
1096.0,3.0,3.0
86.0,4.0,4.0
785.0,4.0,4.0
746.0,4.0,4.0
623.0,4.0,4.0
1559.0,4.0,4.0
814.0,5.0,1.0
994.0,5.0,4.0
716.0,4.0,5.0
819.0,4.0,4.0
1082.0,5.0,4.0
58.0,2.0,2.0
283.0,4.0,4.0
1160.0,3.0,4.0
1555.0,4.0,4.0
1272.0,4.0,4.0
337.0,4.0,4.0
484.0,5.0,5.0
699.0,4.0,5.0
1165.0,4.0,4.0
317.0,4.0,4.0
1067.0,4.0,5.0
1481.0,4.0,4.0
1345.0,4.0,4.0
1337.0,4.0,4.0
530.0,4.0,4.0
914.0,4.0,4.0
889.0,4.0,4.0
498.0,4.0,4.0
640.0,5.0,5.0
428.0,4.0,4.0
772.0,5.0,5.0
334.0,4.0,4.0
12.0,4.0,4.0
804.0,3.0,4.0
538.0,4.0,4.0
257.0,4.0,4.0
1404.0,4.0,4.0
1250.0,4.0,4.0
341.0,3.0,3.0
1136.0,4.0,4.0
1065.0,5.0,4.0
271.0,5.0,4.0
1014.0,4.0,4.0
852.0,4.0,3.0
961.0,4.0,4.0
487.0,2.0,4.0
890.0,4.0,4.0
536.0,4.0,4.0
1436.0,4.0,4.0
28.0,4.0,4.0
1290.0,5.0,4.0
430.0,4.0,4.0
756.0,4.0,4.0
396.0,4.0,4.0
881.0,4.0,4.0
540.0,4.0,4.0
75.0,4.0,4.0
380.0,4.0,5.0
551.0,3.0,4.0
788.0,5.0,4.0
1322.0,4.0,4.0
1571.0,4.0,4.0
23.0,4.0,4.0
1381.0,4.0,5.0
212.0,5.0,5.0
163.0,4.0,4.0
674.0,4.0,4.0
1536.0,3.0,4.0
