id,Actual,Predicted
127.0,4.0,4.0
1318.0,4.0,4.0
729.0,4.0,4.0
891.0,4.0,4.0
231.0,4.0,4.0
37.0,4.0,4.0
899.0,3.0,3.0
1408.0,5.0,5.0
1192.0,4.0,4.0
606.0,4.0,3.0
221.0,3.0,3.0
615.0,4.0,4.0
1433.0,4.0,4.0
458.0,5.0,4.0
717.0,3.0,4.0
1046.0,4.0,4.0
843.0,4.0,4.0
599.0,4.0,4.0
1379.0,4.0,4.0
496.0,5.0,4.0
11.0,4.0,4.0
1476.0,4.0,4.0
90.0,3.0,4.0
1068.0,4.0,4.0
1493.0,5.0,4.0
364.0,4.0,4.0
1415.0,5.0,5.0
1463.0,4.0,4.0
339.0,4.0,4.0
141.0,5.0,4.0
1451.0,3.0,4.0
1327.0,4.0,4.0
857.0,4.0,4.0
1012.0,5.0,5.0
568.0,3.0,3.0
174.0,4.0,3.0
800.0,4.0,3.0
1395.0,3.0,4.0
347.0,4.0,4.0
345.0,4.0,4.0
1090.0,4.0,4.0
712.0,3.0,4.0
725.0,4.0,4.0
577.0,3.0,3.0
1490.0,4.0,4.0
1369.0,4.0,4.0
976.0,5.0,5.0
138.0,4.0,4.0
1003.0,4.0,4.0
454.0,4.0,4.0
441.0,4.0,4.0
52.0,4.0,4.0
1513.0,4.0,4.0
531.0,4.0,4.0
1254.0,4.0,4.0
710.0,4.0,4.0
463.0,4.0,4.0
158.0,4.0,4.0
508.0,4.0,4.0
160.0,4.0,4.0
1140.0,4.0,4.0
87.0,4.0,4.0
760.0,4.0,4.0
386.0,4.0,4.0
1075.0,4.0,3.0
1374.0,4.0,5.0
129.0,4.0,4.0
519.0,5.0,4.0
759.0,4.0,4.0
241.0,4.0,4.0
1406.0,5.0,5.0
362.0,4.0,4.0
532.0,4.0,4.0
378.0,4.0,4.0
918.0,4.0,4.0
713.0,1.0,1.0
151.0,4.0,4.0
868.0,4.0,4.0
1120.0,3.0,3.0
1084.0,5.0,5.0
120.0,3.0,3.0
1231.0,4.0,4.0
503.0,4.0,4.0
1188.0,3.0,4.0
915.0,4.0,4.0
916.0,5.0,4.0
13.0,4.0,3.0
1448.0,4.0,4.0
1498.0,4.0,4.0
970.0,4.0,4.0
1316.0,4.0,4.0
416.0,4.0,4.0
116.0,4.0,4.0
771.0,3.0,4.0
721.0,4.0,4.0
76.0,5.0,5.0
14.0,4.0,4.0
1255.0,4.0,4.0
480.0,4.0,4.0
896.0,4.0,4.0
897.0,4.0,4.0
855.0,4.0,4.0
1417.0,4.0,4.0
1113.0,5.0,4.0
456.0,4.0,4.0
432.0,5.0,4.0
1184.0,5.0,4.0
193.0,4.0,4.0
1535.0,5.0,5.0
681.0,4.0,3.0
1441.0,4.0,4.0
1004.0,4.0,4.0
750.0,4.0,4.0
749.0,4.0,4.0
775.0,5.0,5.0
327.0,3.0,4.0
1544.0,4.0,4.0
1524.0,4.0,4.0
751.0,4.0,4.0
869.0,4.0,4.0
644.0,4.0,5.0
1195.0,4.0,4.0
1205.0,5.0,4.0
1294.0,4.0,4.0
443.0,4.0,4.0
389.0,4.0,4.0
192.0,4.0,4.0
663.0,3.0,4.0
1410.0,4.0,3.0
1405.0,4.0,4.0
109.0,4.0,4.0
1209.0,4.0,4.0
745.0,4.0,4.0
720.0,5.0,5.0
1225.0,4.0,4.0
3.0,5.0,4.0
395.0,4.0,4.0
