id,Actual,Predicted
107.0,4.0,3.0
392.0,4.0,4.0
767.0,4.0,4.0
942.0,4.0,4.0
834.0,4.0,4.0
1097.0,4.0,4.0
520.0,4.0,4.0
1270.0,4.0,4.0
211.0,4.0,4.0
1521.0,3.0,4.0
269.0,4.0,4.0
208.0,3.0,4.0
753.0,4.0,4.0
1149.0,4.0,4.0
1442.0,4.0,4.0
1106.0,2.0,2.0
289.0,4.0,4.0
1453.0,4.0,4.0
514.0,4.0,4.0
824.0,4.0,4.0
1071.0,3.0,3.0
621.0,4.0,4.0
1485.0,4.0,4.0
65.0,4.0,4.0
1176.0,4.0,4.0
282.0,4.0,4.0
99.0,4.0,4.0
773.0,4.0,4.0
53.0,5.0,4.0
119.0,4.0,4.0
159.0,4.0,5.0
1127.0,4.0,4.0
696.0,4.0,4.0
1265.0,4.0,4.0
1528.0,3.0,3.0
1343.0,4.0,4.0
904.0,3.0,4.0
1496.0,5.0,4.0
1471.0,3.0,4.0
999.0,4.0,4.0
59.0,4.0,4.0
574.0,4.0,5.0
457.0,4.0,4.0
299.0,4.0,4.0
1315.0,5.0,4.0
79.0,4.0,4.0
132.0,4.0,4.0
1335.0,4.0,4.0
4.0,4.0,4.0
343.0,4.0,4.0
1523.0,5.0,4.0
526.0,3.0,4.0
518.0,4.0,4.0
431.0,4.0,4.0
949.0,4.0,3.0
926.0,4.0,4.0
1363.0,4.0,4.0
1439.0,4.0,4.0
128.0,4.0,4.0
357.0,4.0,4.0
68.0,4.0,4.0
694.0,3.0,4.0
112.0,4.0,4.0
26.0,4.0,4.0
524.0,3.0,4.0
1432.0,4.0,4.0
1321.0,4.0,4.0
790.0,4.0,4.0
103.0,3.0,4.0
1382.0,4.0,4.0
492.0,4.0,4.0
1543.0,3.0,4.0
1030.0,4.0,4.0
851.0,3.0,3.0
210.0,4.0,4.0
387.0,4.0,4.0
393.0,5.0,4.0
1349.0,3.0,3.0
787.0,5.0,4.0
534.0,3.0,4.0
522.0,4.0,4.0
1474.0,5.0,5.0
616.0,4.0,4.0
1466.0,5.0,4.0
627.0,4.0,4.0
1428.0,4.0,4.0
853.0,5.0,4.0
808.0,3.0,4.0
973.0,4.0,4.0
1036.0,4.0,4.0
1301.0,5.0,3.0
660.0,4.0,4.0
562.0,4.0,5.0
499.0,4.0,4.0
1286.0,4.0,5.0
230.0,4.0,4.0
1297.0,4.0,3.0
998.0,4.0,3.0
1139.0,5.0,4.0
964.0,4.0,4.0
1171.0,3.0,3.0
984.0,4.0,4.0
1459.0,3.0,4.0
1550.0,4.0,4.0
1261.0,4.0,4.0
482.0,3.0,4.0
1454.0,4.0,4.0
1196.0,4.0,4.0
280.0,5.0,4.0
550.0,4.0,4.0
711.0,4.0,4.0
838.0,3.0,4.0
1570.0,5.0,5.0
1336.0,4.0,5.0
556.0,4.0,4.0
426.0,4.0,4.0
1283.0,5.0,4.0
936.0,4.0,4.0
588.0,4.0,4.0
1552.0,3.0,3.0
1396.0,4.0,4.0
1292.0,4.0,4.0
199.0,3.0,4.0
1159.0,4.0,5.0
277.0,3.0,4.0
263.0,4.0,4.0
941.0,5.0,5.0
698.0,4.0,4.0
39.0,5.0,4.0
56.0,3.0,4.0
544.0,3.0,4.0
1353.0,4.0,4.0
489.0,4.0,4.0
1538.0,4.0,4.0
590.0,4.0,4.0
665.0,4.0,4.0
782.0,5.0,5.0
