id,Actual,Predicted
469.0,2.0,2.0
1554.0,4.0,4.0
1011.0,3.0,3.0
1096.0,4.0,4.0
86.0,5.0,5.0
785.0,4.0,4.0
746.0,3.0,4.0
623.0,4.0,4.0
1559.0,4.0,4.0
814.0,5.0,4.0
994.0,4.0,4.0
716.0,4.0,4.0
819.0,4.0,3.0
1082.0,4.0,4.0
58.0,5.0,5.0
283.0,4.0,4.0
1160.0,4.0,4.0
1555.0,4.0,4.0
1272.0,4.0,4.0
337.0,4.0,3.0
484.0,4.0,4.0
699.0,4.0,4.0
1165.0,4.0,4.0
317.0,4.0,4.0
1067.0,4.0,4.0
1481.0,4.0,3.0
1345.0,4.0,4.0
1337.0,4.0,4.0
530.0,4.0,4.0
914.0,5.0,5.0
889.0,4.0,4.0
498.0,4.0,4.0
640.0,4.0,4.0
428.0,4.0,4.0
772.0,4.0,4.0
334.0,5.0,4.0
12.0,4.0,4.0
804.0,5.0,4.0
538.0,4.0,4.0
257.0,4.0,4.0
1404.0,4.0,4.0
1250.0,4.0,4.0
341.0,4.0,4.0
1136.0,4.0,4.0
1065.0,4.0,4.0
271.0,3.0,4.0
1014.0,3.0,4.0
852.0,4.0,4.0
961.0,4.0,4.0
487.0,4.0,4.0
890.0,5.0,5.0
536.0,4.0,4.0
1436.0,4.0,4.0
28.0,4.0,4.0
1290.0,3.0,3.0
430.0,3.0,4.0
756.0,4.0,4.0
396.0,4.0,4.0
881.0,4.0,4.0
540.0,4.0,4.0
75.0,4.0,4.0
380.0,4.0,4.0
551.0,3.0,5.0
788.0,4.0,4.0
1322.0,4.0,4.0
1571.0,4.0,4.0
23.0,3.0,4.0
1381.0,3.0,3.0
212.0,4.0,4.0
163.0,4.0,4.0
674.0,4.0,4.0
1536.0,4.0,4.0
