id,Actual,Predicted
272.0,4.0,4.0
1515.0,5.0,5.0
940.0,4.0,4.0
309.0,4.0,4.0
226.0,4.0,4.0
633.0,3.0,4.0
38.0,4.0,4.0
203.0,3.0,3.0
1230.0,4.0,4.0
826.0,4.0,4.0
591.0,4.0,4.0
958.0,4.0,4.0
1362.0,4.0,4.0
823.0,4.0,4.0
54.0,4.0,4.0
1215.0,4.0,4.0
932.0,4.0,4.0
569.0,3.0,4.0
1407.0,4.0,4.0
293.0,4.0,4.0
666.0,3.0,4.0
817.0,4.0,4.0
515.0,5.0,4.0
477.0,5.0,4.0
592.0,4.0,4.0
183.0,4.0,4.0
324.0,4.0,4.0
1422.0,3.0,4.0
1162.0,4.0,4.0
161.0,4.0,4.0
1519.0,4.0,4.0
1094.0,4.0,5.0
1039.0,5.0,5.0
495.0,4.0,4.0
404.0,5.0,4.0
1226.0,5.0,4.0
19.0,4.0,4.0
305.0,4.0,4.0
1063.0,4.0,4.0
173.0,4.0,4.0
546.0,4.0,4.0
539.0,4.0,3.0
1028.0,3.0,4.0
84.0,3.0,4.0
125.0,3.0,4.0
1264.0,4.0,4.0
461.0,4.0,4.0
909.0,4.0,4.0
601.0,4.0,4.0
1221.0,4.0,4.0
80.0,4.0,4.0
1033.0,5.0,5.0
1352.0,3.0,4.0
1248.0,5.0,4.0
260.0,4.0,4.0
361.0,4.0,4.0
175.0,3.0,3.0
1303.0,3.0,4.0
635.0,4.0,4.0
1101.0,4.0,4.0
472.0,4.0,5.0
610.0,3.0,4.0
406.0,5.0,4.0
1424.0,4.0,4.0
1397.0,4.0,4.0
747.0,3.0,3.0
250.0,2.0,3.0
1258.0,4.0,4.0
1497.0,5.0,4.0
651.0,4.0,4.0
1445.0,3.0,3.0
298.0,4.0,4.0
1241.0,4.0,4.0
494.0,4.0,4.0
1430.0,4.0,4.0
611.0,4.0,4.0
1308.0,4.0,4.0
219.0,4.0,4.0
553.0,4.0,4.0
614.0,4.0,4.0
603.0,4.0,5.0
1391.0,4.0,4.0
412.0,3.0,4.0
555.0,3.0,3.0
1371.0,4.0,4.0
1546.0,5.0,5.0
609.0,4.0,4.0
1019.0,4.0,4.0
1051.0,4.0,4.0
1060.0,4.0,4.0
398.0,4.0,4.0
1048.0,4.0,4.0
718.0,5.0,4.0
770.0,4.0,4.0
239.0,5.0,4.0
1517.0,3.0,4.0
434.0,4.0,4.0
81.0,5.0,4.0
1365.0,4.0,4.0
677.0,4.0,4.0
214.0,4.0,4.0
149.0,4.0,4.0
67.0,4.0,4.0
1334.0,3.0,4.0
1280.0,4.0,4.0
1164.0,3.0,4.0
777.0,3.0,4.0
140.0,4.0,4.0
1372.0,5.0,3.0
990.0,4.0,4.0
1167.0,4.0,4.0
113.0,4.0,3.0
724.0,4.0,4.0
645.0,5.0,4.0
1452.0,4.0,4.0
529.0,4.0,4.0
752.0,4.0,4.0
213.0,4.0,5.0
266.0,4.0,5.0
981.0,4.0,4.0
1122.0,5.0,4.0
781.0,3.0,4.0
870.0,4.0,4.0
561.0,4.0,4.0
812.0,4.0,4.0
1197.0,4.0,4.0
104.0,4.0,4.0
1323.0,5.0,4.0
715.0,4.0,4.0
658.0,4.0,4.0
815.0,4.0,4.0
1355.0,4.0,4.0
320.0,4.0,4.0
47.0,3.0,4.0
1534.0,4.0,4.0
1393.0,4.0,4.0
1281.0,4.0,5.0
49.0,5.0,5.0
438.0,4.0,4.0
1564.0,4.0,4.0
630.0,4.0,4.0
1304.0,4.0,4.0
1287.0,4.0,4.0
953.0,4.0,4.0
576.0,3.0,4.0
1274.0,5.0,5.0
1180.0,4.0,4.0
31.0,4.0,4.0
598.0,4.0,4.0
153.0,5.0,5.0
1126.0,5.0,5.0
301.0,4.0,4.0
497.0,4.0,4.0
332.0,4.0,4.0
571.0,5.0,4.0
336.0,5.0,4.0
1211.0,3.0,4.0
1314.0,4.0,4.0
405.0,4.0,4.0
988.0,4.0,3.0
575.0,4.0,4.0
1470.0,4.0,4.0
55.0,4.0,4.0
207.0,4.0,3.0
264.0,2.0,2.0
848.0,4.0,4.0
352.0,4.0,4.0
1137.0,4.0,4.0
728.0,4.0,4.0
437.0,5.0,5.0
1111.0,5.0,4.0
1204.0,4.0,4.0
150.0,4.0,4.0
686.0,4.0,4.0
359.0,4.0,4.0
390.0,4.0,4.0
839.0,4.0,4.0
565.0,5.0,4.0
284.0,4.0,4.0
166.0,4.0,4.0
930.0,4.0,4.0
802.0,5.0,4.0
1222.0,4.0,4.0
741.0,4.0,4.0
399.0,4.0,4.0
917.0,4.0,4.0
1326.0,3.0,4.0
583.0,4.0,4.0
349.0,4.0,4.0
793.0,4.0,4.0
676.0,4.0,4.0
384.0,4.0,4.0
578.0,4.0,4.0
991.0,4.0,4.0
249.0,5.0,4.0
769.0,4.0,4.0
1263.0,4.0,4.0
902.0,4.0,4.0
186.0,4.0,4.0
42.0,4.0,4.0
1095.0,4.0,4.0
1563.0,4.0,4.0
596.0,4.0,4.0
372.0,4.0,4.0
541.0,4.0,4.0
1484.0,4.0,4.0
418.0,4.0,4.0
1168.0,5.0,5.0
1121.0,5.0,5.0
570.0,5.0,4.0
83.0,5.0,4.0
290.0,5.0,5.0
589.0,4.0,4.0
311.0,4.0,4.0
435.0,4.0,4.0
1505.0,5.0,4.0
478.0,4.0,4.0
48.0,5.0,5.0
789.0,4.0,4.0
